event_id,target,lepton_pt,lepton_eta,lepton_phi,mem_pt,mem_phi,jet1_pt,jet1_eta,jet1_phi,jet1_btag,jet2_pt,jet2_eta,jet2_phi,jet2_btag,jet3_pt,jet3_eta,jet3_phi,jet3_btag,jet4_pt,jet4_eta,jet4_phi,jet4_btag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb
1000072 , 0 , 54.9166 , 0.715743 , 2.66278 , 72.057 , -2.31263 , 57.2745 , -0.296487 , -1.36375 , 2.00002 , 50.6738 , 0.32733 , 1.34851 , 0 , 34.5642 , 0.158519 , 2.7958 , 0 , 91.5904 , 0.152687 , 0.181727 , 1.99994 , 57.4314 , 139.244 , 84.5048 , 235.849 , 105.874 , 338.703 , 404.054
1000073 , 1 , 100.567 , 0.235099 , 0.233685 , 26.0944 , 1.52995 , 94.3549 , 0.902376 , -2.26057 , 1.99994 , 43.393 , 1.55628 , -3.12544 , 0 , 55.8589 , 0.416649 , 2.49205 , 2 , 35.1396 , 1.25826 , 0.475629 , 0 , 79.4326 , 155.512 , 75.3969 , 165.491 , 106.318 , 283.697 , 403.902
1000074 , 0 , 51.5928 , -1.65694 , -0.251172 , 59.516 , 1.66788 , 81.8837 , -0.575796 , -1.36579 , 0 , 42.6449 , 2.35832 , 2.7182 , 0 , 62.5122 , 1.45608 , 1.9827 , 2.00002 , 47.7214 , 0.911579 , 2.35925 , 2.00002 , 75.6612 , 124.502 , 91.7887 , 263.531 , 38.7893 , 442.78 , 707.914
1000075 , 0 , 26.9999 , 1.47796 , -2.00551 , 20.0556 , 0.921216 , 62.4765 , 2.3438 , 0.136939 , 0 , 22.4613 , 2.91356 , -1.48134 , 0 , 101.568 , 2.35585 , 2.64026 , 0 , 37.7693 , -1.06751 , -0.410641 , 2.00002 , 87.8808 , 236.805 , 85.181 , 146.387 , 41.3202 , 455.18 , 561.486
1000076 , 1 , 41.7606 , 1.81653 , -1.00468 , 35.3069 , 2.55849 , 108.193 , 1.25163 , -0.962727 , 0 , 61.3314 , 0.727536 , 2.4676 , 0 , 25.6921 , 2.09918 , -1.83981 , 0 , 101.676 , 0.561461 , 1.27017 , 2 , 88.7099 , 179.796 , 86.4398 , 112.573 , 99.4295 , 239.197 , 329.003
1000077 , 1 , 36.3116 , -1.57497 , 1.11624 , 34.8648 , 0.732562 , 44.8021 , -1.21544 , -3.02987 , 0 , 93.94 , -1.53684 , -0.775532 , 0 , 39.7077 , 0.318411 , -2.73508 , 0 , 58.2423 , 0.374858 , 2.40211 , 2.00002 , 72.0157 , 152.69 , 80.3984 , 158.962 , 96.3862 , 219.717 , 340.253
1000078 , 1 , 28.2068 , 0.0839169 , -2.99335 , 73.2038 , -0.934864 , 90.712 , -0.748115 , -2.41642 , 0 , 111.861 , -1.12402 , 0.751127 , 1.99994 , 53.9156 , 2.24611 , 1.80893 , 0 , 42.2706 , -0.888731 , 2.69214 , 0 , 68.5137 , 149.834 , 79.7613 , 247.207 , 100.921 , 334.674 , 471.547
1000079 , 1 , 41.0344 , 0.817261 , 1.43899 , 42.1397 , -0.551242 , 187.177 , 0.442417 , 3.132 , 0 , 102.611 , 0.199784 , 2.33414 , 0 , 301.051 , 0.909507 , -0.562187 , 2.00002 , 79.7192 , 1.05242 , 1.9574 , 2 , 112.908 , 205.869 , 75.8833 , 220.189 , 259.44 , 670.675 , 777.369
1000080 , 1 , 33.2076 , 1.41923 , -1.64658 , 96.0831 , -2.66552 , 85.1617 , 1.19339 , 0.656315 , 0 , 198.287 , 0.157583 , -2.12996 , 0 , 118.829 , -1.35935 , 1.38938 , 1.00001 , 55.0899 , -0.274269 , -2.75886 , 0 , 75.0814 , 281.235 , 80.9967 , 388.45 , 181.191 , 555.785 , 754.573
1000081 , 1 , 29.9144 , -0.269061 , 0.815554 , 83.4725 , -0.92238 , 39.2143 , -2.64912 , 0.773983 , 0 , 55.1273 , -0.261793 , -1.66527 , 0 , 24.2263 , 0.585374 , 1.36166 , 0 , 92.1016 , 0.19484 , 2.95898 , 0.999969 , 76.7576 , 154.634 , 81.5017 , 160.565 , 88.6747 , 259.743 , 331.028
1000082 , 1 , 52.1074 , -0.0192518 , -3.05312 , 52.7576 , 1.86454 , 51.2058 , 1.3465 , 0.287186 , 0.999969 , 52.3999 , 1.55348 , -0.885964 , 0 , 85.0995 , 0.0866426 , -0.87199 , 2.00002 , 30.767 , 0.481007 , 2.50306 , 0 , 84.8106 , 154.869 , 78.738 , 218.648 , 111.433 , 328.731 , 419.914
1000083 , 1 , 54.5232 , 0.885705 , 1.68716 , 63.4723 , -0.181567 , 90.8337 , 0.165932 , -2.48653 , 1.99994 , 39.8237 , 0.435867 , 2.08953 , 0 , 26.561 , -1.9919 , 1.70226 , 0 , 61.4574 , -0.713782 , -1.42592 , 2.00002 , 79.5795 , 180.591 , 94.377 , 218.339 , 101.968 , 314.905 , 416.194
1000084 , 0 , 63.886 , 0.898125 , -0.98837 , 64.0863 , 0.152655 , 157.509 , -0.426926 , -0.955488 , 2.00002 , 280.433 , 0.468694 , 2.77576 , 0 , 28.8339 , 1.00413 , 1.94144 , 0 , 76.8787 , -0.541497 , 0.316939 , 0 , 89.0015 , 130.32 , 77.6112 , 198.945 , 127.95 , 504.941 , 649.295
1000085 , 1 , 28.9187 , -0.172461 , 1.71333 , 54.2134 , -0.417767 , 254.237 , 0.0802763 , 2.78521 , 0 , 27.7377 , 0.110936 , 1.07783 , 0 , 94.9458 , -0.103726 , -1.084 , 2.00002 , 143.478 , -1.02554 , -0.484092 , 1.00001 , 41.0789 , 156.356 , 80.9723 , 159.19 , 125.873 , 249.569 , 342.565
1000086 , 1 , 37.6752 , 1.56644 , -0.264932 , 80.1733 , -1.78447 , 92.3447 , -1.1948 , -0.700799 , 0 , 232.931 , -0.445853 , 2.12909 , 0 , 82.1995 , 0.475962 , -1.52885 , 0 , 59.4026 , -0.44197 , 0.809282 , 1 , 87.2385 , 188.423 , 82.1801 , 173.172 , 78.6152 , 340.776 , 751.371
1000087 , 0 , 50.4464 , -0.48041 , -0.585741 , 88.0542 , 1.16993 , 37.2577 , 1.15375 , 2.04605 , 0 , 33.5181 , 0.403434 , -1.82595 , 0 , 61.362 , 0.692712 , -0.504352 , 2.00002 , 77.816 , 0.806774 , -2.5845 , 0 , 78.1036 , 171.969 , 103.192 , 168.972 , 144.946 , 304.901 , 453.607
1000088 , 0 , 19.9084 , 1.42786 , 0.307727 , 312.846 , -0.368847 , 86.2911 , 0.972075 , 2.76984 , 1.00001 , 31.0095 , 0.821488 , -0.778551 , 0 , 23.606 , 0.640743 , -1.64856 , 2 , 273.714 , 0.129024 , 2.67384 , 0 , 184.36 , 239.594 , 76.8274 , 381.068 , 77.1436 , 443.661 , 1073.68
1000089 , 1 , 23.7061 , 0.332096 , -2.31003 , 16.4751 , -2.34727 , 55.5954 , 1.12378 , 1.8731 , 0 , 34.0966 , -0.862897 , 2.6824 , 2 , 40.8938 , 0.472991 , -0.430748 , 2.00002 , 21.2497 , -0.968953 , 0.235081 , 0 , 92.5897 , 150.141 , 78.2779 , 161.702 , 90.4797 , 220.623 , 353.341
1000090 , 1 , 34.934 , 0.673952 , -2.99704 , 39.5604 , 1.23857 , 44.1388 , 0.519396 , 1.11153 , 0 , 82.3794 , -0.923795 , 0.8054 , 1.99994 , 64.4499 , 1.09062 , -0.129964 , 0 , 93.0983 , -1.03763 , -2.65762 , 2.00002 , 78.9907 , 172.579 , 80.0724 , 182.48 , 169.211 , 327.884 , 397.821
1000091 , 1 , 34.2959 , -0.67401 , -1.9985 , 57.5359 , -1.53935 , 56.5443 , 1.75978 , -1.04044 , 0 , 75.5626 , -0.546504 , 1.93389 , 2.00002 , 26.8864 , -3.02324 , -2.92546 , 0 , 46.2767 , 0.729293 , 0.574638 , 2.00002 , 71.7256 , 187.819 , 77.4204 , 159.317 , 109.122 , 335.675 , 471.61
1000092 , 0 , 94.5288 , -0.736885 , 2.94455 , 31.9738 , -1.40087 , 26.1608 , 1.8388 , 2.22562 , 0 , 166.636 , 0.374925 , -0.467123 , 0 , 52.8549 , -0.0186922 , 0.0184741 , 0 , 123.317 , -1.46515 , 2.88219 , 2.00002 , 60.5138 , 123.807 , 93.6024 , 166.714 , 92.3404 , 473.488 , 653.524
1000093 , 1 , 30.0786 , -0.976874 , 0.691325 , 37.297 , -0.783697 , 71.1127 , 1.10475 , -2.32183 , 0 , 127.112 , 0.432867 , -0.163272 , 1.99994 , 74.6027 , 1.08572 , 2.18866 , 0 , 37.1507 , -1.38161 , -2.84079 , 0 , 69.8948 , 265.931 , 82.3185 , 178.404 , 79.7801 , 382.288 , 639.433
1000094 , 1 , 133.299 , -1.56882 , 2.97813 , 70.6376 , 2.73258 , 63.4071 , -0.427363 , -2.16323 , 2 , 31.4278 , -0.922242 , -0.0321246 , 0 , 35.2482 , -2.34205 , 2.84833 , 0 , 217.859 , 0.477291 , 0.0932466 , 0 , 83.6871 , 167.618 , 79.5075 , 188.497 , 80.7686 , 268.761 , 371.186
1000095 , 0 , 29.3463 , -0.197693 , -2.6599 , 42.5064 , 2.0036 , 95.1004 , 0.798053 , -0.769511 , 2.00002 , 57.2501 , -1.24173 , -2.59768 , 1 , 42.4368 , -1.37127 , 2.28193 , 0 , 70.3872 , -0.981009 , 0.681384 , 0 , 79.5143 , 162.951 , 78.2187 , 175.481 , 211.898 , 384.91 , 527.533
1000096 , 1 , 24.3602 , -2.17546 , 2.99765 , 43.2872 , -0.962564 , 94.9673 , -1.52445 , -0.612967 , 0 , 59.5104 , 2.11022 , -2.99781 , 0 , 54.334 , -0.822533 , 0.447031 , 2 , 60.6423 , -0.677111 , 1.46014 , 1.00001 , 434.745 , 498.452 , 82.644 , 150.498 , 55.2947 , 592.165 , 756.792
1000097 , 1 , 76.1598 , 1.29768 , -2.94142 , 46.6152 , 2.61566 , 101.578 , -0.208539 , 0.0290327 , 1.99994 , 39.286 , 0.990026 , -2.14606 , 2.00002 , 30.0141 , 1.61454 , -0.385205 , 0 , 27.3401 , 1.77043 , 0.951225 , 0 , 37.7067 , 181.56 , 83.3924 , 116.051 , 130.799 , 324.083 , 409.849
1000098 , 1 , 18.9902 , -1.08928 , -1.92531 , 61.6336 , -0.137876 , 44.1998 , 0.883447 , 0.926965 , 0 , 26.8438 , 0.404703 , -1.29219 , 2.00002 , 114.759 , 0.624987 , 2.69118 , 1.99994 , 37.8624 , -0.158456 , -0.290903 , 0 , 76.4104 , 202.527 , 76.8001 , 108.028 , 100.877 , 246.939 , 343.226
1000099 , 1 , 44.0598 , -0.851343 , -2.02034 , 47.5378 , 1.69566 , 169.929 , -0.944314 , -3.07833 , 1.99994 , 67.509 , -0.0829933 , -0.196399 , 0 , 45.1963 , -1.65315 , 0.374098 , 0 , 85.5934 , -0.815909 , 0.766091 , 1.00001 , 68.3466 , 148.365 , 87.7698 , 174.675 , 221.297 , 383.573 , 426.573
1000100 , 0 , 113.601 , -0.206558 , 3.03239 , 76.2952 , -2.18865 , 27.6924 , 0.312714 , 1.60458 , 0 , 114.461 , -0.219606 , -0.816395 , 1.99994 , 53.5232 , -0.397848 , 0.238131 , 0 , 50.4359 , -1.23311 , 2.55158 , 1.00001 , 79.3188 , 303.028 , 93.6957 , 179.278 , 164.575 , 503.254 , 729.936
1000101 , 0 , 42.8716 , 0.606978 , -3.13351 , 22.235 , -1.92314 , 64.2035 , -0.799791 , 1.67973 , 1.99994 , 36.6055 , -1.82625 , -1.14321 , 0 , 32.3647 , -1.65 , -2.54242 , 2.00002 , 70.0176 , -1.47181 , 0.308567 , 0 , 68.3814 , 159.038 , 77.2666 , 134.041 , 84.6477 , 222.844 , 366.09
1000102 , 1 , 66.9554 , 0.0821714 , 0.786989 , 25.6124 , 0.395448 , 73.7129 , -0.0821247 , -2.42408 , 2.00002 , 75.2809 , 0.820506 , -3.00062 , 1.99994 , 26.8745 , 0.144013 , 1.76267 , 0 , 38.043 , 0.788697 , -0.881663 , 0 , 84.749 , 156.234 , 85.2132 , 197.574 , 79.7083 , 314.894 , 384.898
1000103 , 0 , 44.7861 , 1.37108 , 2.09825 , 55.7229 , 1.13469 , 67.2594 , 1.42244 , -1.67295 , 2 , 100.603 , -1.23255 , 0.990975 , 1.00001 , 97.1334 , 0.710491 , -2.33224 , 0 , 97.333 , 0.93126 , -0.693605 , 0 , 140.939 , 185.935 , 82.3369 , 271.511 , 292.363 , 531.58 , 674.701
1000104 , 0 , 60.4224 , -1.12671 , -0.504403 , 48.0945 , -0.915305 , 48.3984 , -0.254254 , 2.55083 , 2.00002 , 65.4837 , -2.50844 , 1.36945 , 0 , 19.119 , -2.20392 , 1.98569 , 0 , 63.6891 , -1.47109 , -1.63322 , 0 , 74.6903 , 156.085 , 79.5417 , 167.095 , 54.2589 , 267.27 , 332.505
1000105 , 1 , 34.5808 , -0.287685 , -0.554563 , 131.261 , 0.0630989 , 78.3907 , 1.45226 , 2.20592 , 2.00002 , 70.5879 , 1.30123 , 0.383011 , 2.00002 , 39.6681 , 0.46162 , -2.18781 , 0 , 170.397 , 1.74959 , -3.0985 , 0 , 43.8469 , 156.048 , 77.6167 , 139.861 , 118.328 , 330.982 , 409.651
1000106 , 0 , 127.067 , 1.0863 , 1.99494 , 62.3979 , -3.11111 , 40.2746 , 1.48605 , 1.42836 , 0 , 108.729 , -0.902098 , -1.28254 , 1.00001 , 64.944 , 0.6366 , 0.604183 , 2 , 93.1637 , 0.244803 , -1.42485 , 0 , 142.125 , 213.071 , 93.3191 , 405.828 , 194.634 , 500.425 , 670.002
1000107 , 0 , 54.2668 , 1.94755 , 3.0581 , 48.3968 , -1.34399 , 95.145 , 0.845763 , 0.320436 , 0.999969 , 46.0118 , 0.805879 , -0.392136 , 2.00002 , 22.0795 , -2.46013 , -2.71605 , 0 , 42.4961 , 0.39326 , -2.46425 , 0 , 68.5639 , 163.397 , 88.8511 , 163.693 , 45.9471 , 258.642 , 387.383
1000108 , 0 , 32.8609 , -0.748735 , -1.7876 , 46.1754 , 1.09141 , 126.998 , 0.366982 , 1.09507 , 0 , 32.1359 , 0.0607558 , -2.53865 , 2.00002 , 92.0316 , -0.954387 , -2.61914 , 1.00001 , 19.8049 , 2.79645 , -2.10959 , 0 , 174.436 , 245.6 , 78.9212 , 169.405 , 59.3231 , 445.113 , 570.934
1000109 , 0 , 27.3165 , -0.134541 , -1.8179 , 49.1852 , -1.8331 , 36.4126 , -0.183963 , 1.95778 , 2.00002 , 28.3271 , 0.961793 , 2.07525 , 2.00002 , 84.0357 , 1.32695 , 0.410931 , 0 , 21.675 , 1.42955 , -1.82937 , 0 , 78.5397 , 161.069 , 77.1364 , 206.163 , 40.5487 , 252.788 , 488.527
1000110 , 1 , 32.3338 , -1.31935 , -1.99551 , 113.752 , -1.50568 , 70.0394 , 0.15664 , 0.187273 , 2.00002 , 64.3714 , -0.516621 , -1.3007 , 0 , 43.7853 , -0.248838 , -2.76628 , 0 , 121.476 , -0.609922 , 1.93148 , 0 , 77.5439 , 146.85 , 80.014 , 196.332 , 77.7672 , 274.728 , 370.514
1000111 , 0 , 97.0363 , 0.273335 , 1.04696 , 35.8756 , -2.82656 , 50.99 , 0.566107 , -0.554974 , 2.00002 , 24.397 , 0.793213 , 0.45817 , 0 , 119.846 , 0.452911 , -2.09042 , 0 , 48.3337 , -0.493927 , 1.06705 , 0 , 104.013 , 154.807 , 101.03 , 163.249 , 71.8712 , 230.179 , 356.144
1000112 , 0 , 37.4607 , -2.04373 , -1.57528 , 82.5301 , -1.95814 , 32.8284 , -1.37547 , 0.820844 , 0 , 43.6078 , -0.559543 , -1.30494 , 0 , 56.4958 , -1.48867 , 2.99531 , 2.00002 , 99.8122 , -1.22867 , 1.72933 , 1.99994 , 68.908 , 160.757 , 78.7972 , 146.362 , 87.0054 , 277.456 , 376.643
1000113 , 1 , 39.3161 , 0.0415883 , 2.83245 , 29.5456 , -1.15841 , 80.6803 , 1.45773 , -2.89394 , 2.00002 , 15.9923 , -0.972384 , 2.68086 , 0 , 135.544 , 1.00914 , 0.0045756 , 1.99994 , 48.0335 , -1.93214 , 0.864342 , 0 , 55.6532 , 415.727 , 81.432 , 249.64 , 203.199 , 624.962 , 725.185
1000114 , 1 , 33.2138 , -0.307723 , 2.70714 , 27.5565 , 0.707643 , 93.4378 , 0.990355 , 0.69191 , 1.99994 , 42.6135 , 0.953584 , 3.04272 , 2 , 61.4136 , 0.132477 , -1.82741 , 0 , 44.1137 , -1.11862 , -0.909883 , 0 , 79.3088 , 177.171 , 80.3492 , 160.599 , 117.742 , 306.021 , 413.132
1000115 , 1 , 39.3486 , 0.795777 , 2.42359 , 5.98281 , 1.20383 , 21.7973 , 2.44887 , 1.03382 , 0 , 29.4333 , 1.45839 , 1.31606 , 0 , 86.6189 , 1.04079 , -2.57941 , 0.999969 , 34.6298 , -0.77311 , -1.4235 , 2.00002 , 76.9509 , 185.801 , 79.0486 , 136.544 , 122.865 , 263.137 , 346.346
1000116 , 0 , 74.5486 , 0.378624 , 1.64788 , 45.8713 , -2.28454 , 65.8558 , -0.211255 , 0.863701 , 0 , 19.7483 , -0.735535 , 0.787771 , 0 , 105.701 , -0.247498 , -2.33808 , 0.999969 , 66.3302 , 0.313255 , -1.76821 , 1.00001 , 40.8744 , 169.133 , 109.284 , 214.304 , 65.2679 , 265.554 , 397.917
1000117 , 0 , 46.2987 , 0.356069 , 3.09351 , 58.7967 , 0.810664 , 78.3301 , 0.455228 , -0.253573 , 0 , 18.6333 , 0.818626 , -2.46657 , 2 , 26.046 , 2.10214 , 0.0345536 , 0 , 46.9842 , -1.28111 , -2.90623 , 2.00002 , 80.8644 , 119.037 , 95.5817 , 175.621 , 76.0363 , 299.842 , 387.9
1000118 , 1 , 48.847 , 0.215828 , -0.203618 , 60.1629 , 1.79558 , 63.5535 , 2.30703 , 2.94588 , 0 , 57.1323 , -0.483003 , 1.05629 , 2.00002 , 105.263 , 1.27056 , 2.97085 , 0 , 58.6527 , -1.30702 , -0.953804 , 0 , 73.7969 , 211.013 , 89.8409 , 133.119 , 134.404 , 319.707 , 417.805
1000119 , 0 , 46.4207 , 1.17955 , 0.429351 , 79.7908 , 2.37582 , 107.542 , -0.435824 , -2.81082 , 0 , 72.6849 , 1.11196 , -0.979596 , 2.00002 , 39.456 , 1.75684 , -0.397624 , 0 , 43.259 , 0.886249 , 1.22065 , 2 , 71.3178 , 134.556 , 99.4507 , 192.061 , 98.4943 , 219.868 , 322.382
1000120 , 1 , 42.1397 , -1.40503 , -1.72186 , 66.5874 , 0.581671 , 30.1229 , -1.20483 , 2.70628 , 0 , 41.7238 , 0.420743 , -1.55664 , 2.00002 , 81.251 , 0.479429 , 1.43099 , 0.999969 , 36.8521 , -0.96852 , -2.29952 , 0 , 96.9637 , 198.747 , 97.4493 , 206.788 , 114.792 , 341.072 , 457.02
1000121 , 1 , 41.7219 , -0.823576 , 2.63578 , 120.101 , 2.03058 , 52.5553 , -0.940992 , 2.0628 , 0 , 44.0492 , -0.903248 , 1.04519 , 2.00002 , 106.712 , -0.143847 , -0.773254 , 2.00002 , 207.561 , -2.45553 , -1.31107 , 0 , 249.316 , 356.783 , 78.5162 , 343.525 , 118.908 , 580.087 , 785.569
1000122 , 1 , 24.7569 , -0.238454 , -2.07713 , 117.356 , 2.30371 , 121.029 , 0.120145 , -0.663657 , 1.99994 , 22.4191 , 0.718717 , 0.925631 , 0 , 49.1423 , 0.94603 , 2.9065 , 2.00002 , 30.7224 , 0.877701 , -0.286477 , 0 , 39.392 , 122.353 , 88.818 , 153.945 , 162.546 , 339.23 , 410.244
1000123 , 0 , 54.5134 , -0.871449 , 1.38316 , 23.7934 , 0.580092 , 47.0157 , 1.95614 , -0.269103 , 0 , 18.7289 , -2.44863 , -2.66496 , 0 , 87.8045 , 0.64367 , 0.0386993 , 2.00002 , 94.7723 , -0.0148885 , 3.1358 , 1.99994 , 90.3946 , 187.842 , 80.1246 , 192.341 , 183.646 , 391.357 , 513.905
1000124 , 1 , 26.733 , -0.729268 , -0.665876 , 42.7609 , 2.77151 , 93.1498 , 0.188505 , -0.511696 , 1.99994 , 42.9018 , 1.44367 , -2.45257 , 0 , 73.527 , -0.228124 , -2.16055 , 2.00002 , 79.8906 , 2.20592 , 1.06494 , 0 , 76.363 , 220.151 , 81.6028 , 168.091 , 120.609 , 350.5 , 434.607
1000125 , 0 , 32.127 , -1.91291 , -1.79712 , 59.4118 , 0.846916 , 137.018 , -0.798558 , 0.1693 , 2 , 70.7285 , -0.560777 , -1.70271 , 0 , 105.716 , -0.976113 , -2.63586 , 0 , 87.2024 , -0.13184 , 2.2397 , 0 , 83.0926 , 156.953 , 86.8779 , 192.946 , 74.0189 , 337.264 , 469.641
1000126 , 0 , 56.993 , 0.979615 , 1.34354 , 41.2869 , -0.0648332 , 32.2715 , 0.435017 , -2.63209 , 0 , 138.952 , 0.797472 , -0.578864 , 1.99994 , 105.376 , 0.264166 , 2.86365 , 2.00002 , 25.1445 , 1.51101 , 2.76367 , 0 , 44.2625 , 173.455 , 75.809 , 194.657 , 221.451 , 327.873 , 422.254
1000127 , 0 , 33.3456 , 0.71446 , 1.90311 , 65.3059 , -1.67163 , 21.8618 , 0.857041 , 1.09122 , 0 , 69.4528 , 0.0232852 , -1.86749 , 1.99994 , 43.9456 , 0.333936 , 2.82968 , 0 , 110.905 , 0.434674 , 0.564783 , 2.00002 , 51.0553 , 141.624 , 89.5379 , 142.809 , 161.043 , 277.533 , 370.497
1000128 , 1 , 41.1039 , 2.02904 , 0.216137 , 32.1269 , 2.0011 , 91.3306 , 1.0965 , 0.348429 , 2 , 91.8785 , 0.602964 , 1.12346 , 0 , 104.902 , -0.598008 , 3.06328 , 0 , 63.8109 , 1.16344 , -2.55249 , 2.00002 , 87.9185 , 176.274 , 78.4517 , 133.292 , 146.632 , 279.361 , 345.855
1000129 , 0 , 28.9724 , -0.423606 , -2.9602 , 109.948 , 1.73488 , 78.5629 , -0.0619513 , -1.32378 , 0 , 96.6111 , 0.163872 , -2.28936 , 1.99994 , 88.4632 , -1.08136 , 0.403986 , 2.00002 , 18.652 , -2.32089 , 0.127626 , 0 , 116.379 , 198.041 , 82.1788 , 219.661 , 202.468 , 343.574 , 499.244
1000130 , 0 , 82.7598 , -0.571078 , 0.213842 , 167.039 , 0.760704 , 54.2881 , -2.23093 , -3.02133 , 0 , 196.82 , 0.693267 , -2.35883 , 0 , 92.1661 , 0.458225 , 2.98876 , 2.00002 , 52.4224 , -1.27313 , -0.190781 , 2.00002 , 355.258 , 457.917 , 76.8486 , 166.011 , 181.394 , 632.211 , 832.527
1000131 , 1 , 22.3161 , -0.983636 , -1.35793 , 47.2902 , -1.4077 , 214.263 , 0.773229 , -2.02087 , 2.00002 , 109.503 , -1.04352 , 1.08368 , 0 , 184.131 , 2.89416 , 0.768066 , 0 , 73.6555 , 0.615911 , -3.10084 , 0 , 74.2085 , 156.565 , 82.4427 , 181.212 , 98.6897 , 318.792 , 404.015
1000132 , 1 , 33.2542 , 0.911675 , -2.39787 , 25.174 , 2.0549 , 73.7426 , -0.841856 , 0.229414 , 0 , 29.7521 , -0.594963 , 2.35755 , 1 , 69.2649 , -0.79712 , -1.23969 , 0 , 87.0919 , 0.318492 , 2.75799 , 0.999969 , 94.0546 , 156.555 , 76.5355 , 183.825 , 51.7408 , 305.396 , 546.848
1000133 , 1 , 53.9695 , -0.697751 , -2.38683 , 38.4418 , 0.039262 , 36.2707 , -2.40856 , 0.218595 , 0 , 78.1173 , -0.380028 , 2.97486 , 1 , 74.6269 , -0.78026 , 1.41677 , 2.00002 , 54.2016 , -1.38752 , -1.3656 , 0 , 79.1054 , 181.109 , 84.1022 , 151.301 , 111.478 , 310.455 , 407.591
1000134 , 1 , 64.446 , 0.305011 , -0.906225 , 44.1739 , -2.08657 , 95.2584 , -0.947334 , -2.46348 , 2 , 128.022 , 2.09186 , -0.0315062 , 0 , 86.3206 , -0.151904 , -1.56628 , 0.999969 , 98.9693 , 0.359017 , 2.42942 , 0 , 80.1845 , 192.939 , 83.5887 , 170.321 , 108.948 , 314.576 , 396.097
1000135 , 1 , 63.5418 , -0.704047 , 1.02284 , 12.9028 , -2.3193 , 139.024 , 2.07759 , -2.50616 , 0 , 33.5532 , 1.45122 , 2.56876 , 2 , 37.3533 , -1.19771 , -0.169796 , 0 , 83.5765 , -0.435828 , 0.157535 , 1.00001 , 337.519 , 387.157 , 81.091 , 144.72 , 151.878 , 595.843 , 840.36
1000136 , 1 , 97.355 , 1.2233 , -2.20924 , 9.28899 , 1.37407 , 120.032 , 0.817393 , 0.0422045 , 1.99994 , 38.133 , 0.872519 , -2.63189 , 0 , 36.7525 , -0.175796 , 1.00208 , 0 , 48.4907 , -1.26722 , 2.36668 , 0 , 81.8616 , 180.722 , 80.3149 , 126.253 , 97.7008 , 269.007 , 352.868
1000137 , 0 , 36.7889 , 0.639338 , 1.05985 , 65.5562 , -2.99504 , 55.1063 , 2.17424 , 2.80253 , 0 , 27.073 , 2.46544 , -1.58743 , 0 , 85.6316 , 1.42958 , -2.73282 , 2.00002 , 130.732 , 2.23472 , -0.0044848 , 0 , 88.1387 , 130.715 , 90.1778 , 156.098 , 93.1406 , 303.795 , 463.907
1000138 , 1 , 80.5285 , -1.36067 , -0.69682 , 62.4792 , 0.972147 , 56.5425 , -0.267083 , 1.34968 , 2 , 90.3251 , -0.667777 , 2.23018 , 1.99994 , 93.3921 , 1.07726 , -0.970639 , 0 , 75.9684 , -0.984443 , 2.72277 , 0 , 250.222 , 297.754 , 101.091 , 229.876 , 67.5632 , 417.653 , 650.835
1000139 , 1 , 32.2473 , 0.175881 , -1.84696 , 92.8541 , 3.11712 , 33.7031 , -1.14925 , -3.00948 , 2.00002 , 113.343 , 0.16501 , 1.05174 , 1.99994 , 27.9512 , -0.134796 , -0.874966 , 0 , 38.8081 , -0.999435 , -0.0535507 , 0 , 58.06 , 155.341 , 80.2467 , 168.212 , 129.477 , 334.087 , 445.061
1000140 , 0 , 101.161 , 1.32525 , 2.73777 , 80.5649 , 2.09023 , 37.218 , -0.271293 , -2.28967 , 2 , 108.798 , -0.360661 , -0.436677 , 0 , 44.5638 , 1.34711 , -1.64258 , 0 , 66.7079 , -0.653928 , 0.436271 , 2.00002 , 151.403 , 199.726 , 78.9615 , 284.447 , 99.434 , 351.471 , 589.674
1000141 , 1 , 31.4153 , -0.282584 , -0.126477 , 46.4743 , 1.82649 , 49.7357 , 0.269778 , 1.55214 , 2.00002 , 72.819 , -0.184873 , -1.68316 , 0 , 85.5571 , -0.670046 , -0.876709 , 0 , 47.603 , -0.723883 , 2.03429 , 2.00002 , 75.4613 , 188.917 , 79.0091 , 114.757 , 54.4215 , 273.347 , 363.654
1000142 , 1 , 33.3025 , 0.82516 , -3.12866 , 40.3385 , -0.66723 , 184.338 , 1.1919 , -0.256172 , 0 , 212.457 , 1.08621 , -2.62257 , 0 , 107.737 , 1.24785 , 0.668386 , 2 , 171.875 , 0.328054 , 1.79535 , 1.00001 , 88.9122 , 191.324 , 81.8446 , 219.36 , 186.668 , 496.73 , 603.552
1000143 , 0 , 60.5732 , -2.06334 , -2.32755 , 50.102 , 0.436058 , 30.3342 , -1.04179 , -2.1092 , 0 , 113.581 , -0.713138 , -0.38009 , 1.99994 , 87.0847 , -0.882217 , 2.82204 , 2.00002 , 51.5347 , 1.06294 , 1.85055 , 0 , 117.119 , 205.958 , 102.524 , 244.95 , 188.332 , 376.379 , 615.203
